model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,6,False,65.0,0.0,0.9720000624656677,0.0,2.0
B30,6,False,65.0,0.025,0.784000039100647,65.21739130434783,2.0
B30,6,False,65.0,0.05,0.6600000262260437,68.5589519650655,2.0
B30,6,False,65.0,0.075,0.6040000319480896,66.8,0.0
B30,6,False,65.0,0.1,0.5480000376701355,62.8,0.0
B30,6,False,65.0,0.125,0.5320000052452087,59.599999999999994,0.0
B30,6,False,65.0,0.15,0.5,56.00000000000001,0.0
B30,6,False,65.0,0.175,0.47600001096725464,52.0,0.0
B30,6,False,65.0,0.2,0.42000001668930054,45.2,0.0
B30,6,False,70.0,0.0,0.968000054359436,0.0,2.0
B30,6,False,70.0,0.025,0.800000011920929,66.05504587155964,2.0
B30,6,False,70.0,0.05,0.6760000586509705,69.77777777777779,2.0
B30,6,False,70.0,0.075,0.6080000400543213,67.46987951807229,0.4
B30,6,False,70.0,0.1,0.5680000185966492,66.0,0.0
B30,6,False,70.0,0.125,0.5680000185966492,60.8,0.0
B30,6,False,70.0,0.15,0.5240000486373901,59.599999999999994,0.0
B30,6,False,70.0,0.175,0.4960000216960907,56.39999999999999,0.0
B30,6,False,70.0,0.2,0.4480000138282776,46.400000000000006,0.0
B30,6,False,75.0,0.0,0.9640000462532043,0.0,2.0
B30,6,False,75.0,0.025,0.8040000200271606,66.66666666666666,2.4
B30,6,False,75.0,0.05,0.6640000343322754,69.0909090909091,2.0
B30,6,False,75.0,0.075,0.6200000047683716,66.93548387096774,0.4
B30,6,False,75.0,0.1,0.5879999995231628,63.6,0.0
B30,6,False,75.0,0.125,0.5680000185966492,62.8,0.0
B30,6,False,75.0,0.15,0.527999997138977,60.4,0.0
B30,6,False,75.0,0.175,0.527999997138977,57.599999999999994,0.0
B30,6,False,75.0,0.2,0.46800002455711365,50.0,0.0
B30,6,False,80.0,0.0,0.9600000381469727,0.0,2.4
B30,6,False,80.0,0.025,0.8040000200271606,65.48672566371681,2.0
B30,6,False,80.0,0.05,0.6680000424385071,67.85714285714286,2.0
B30,6,False,80.0,0.075,0.6040000319480896,67.74193548387096,0.0
B30,6,False,80.0,0.1,0.5760000348091125,63.2,0.0
B30,6,False,80.0,0.125,0.5720000267028809,64.8,0.0
B30,6,False,80.0,0.15,0.5560000538825989,62.4,0.0
B30,6,False,80.0,0.175,0.5400000214576721,57.99999999999999,0.0
B30,6,False,80.0,0.2,0.46800002455711365,53.2,0.0
B30,7,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,7,False,0.0,0.025,0.5520000457763672,0.0,0.0
B30,7,False,0.0,0.05,0.14400000870227814,0.0,0.0
B30,7,False,0.0,0.075,0.00800000037997961,0.0,0.0
B30,7,False,0.0,0.1,0.0,0.0,0.0
B30,7,False,0.0,0.125,0.0,0.0,0.0
B30,7,False,0.0,0.15,0.0,0.0,0.0
B30,7,False,0.0,0.175,0.0,0.0,0.0
B30,7,False,0.0,0.2,0.0,0.0,0.0
B30,7,False,10.0,0.0,0.9920000433921814,0.0,0.0
B30,7,False,10.0,0.025,0.6480000019073486,22.52252252252252,0.0
B30,7,False,10.0,0.05,0.30000001192092896,18.46846846846847,0.8
B30,7,False,10.0,0.075,0.08400000631809235,8.4,0.0
B30,7,False,10.0,0.1,0.02800000086426735,4.0,0.0
B30,7,False,10.0,0.125,0.00800000037997961,1.2,0.0
B30,7,False,10.0,0.15,0.012000000104308128,1.2,0.0
B30,7,False,10.0,0.175,0.0,0.8,0.0
B30,7,False,10.0,0.2,0.004000000189989805,0.4,0.0
B30,7,False,15.0,0.0,0.9920000433921814,0.0,0.0
B30,7,False,15.0,0.025,0.6720000505447388,27.82608695652174,0.0
B30,7,False,15.0,0.05,0.35600000619888306,27.601809954751133,1.6
B30,7,False,15.0,0.075,0.18800000846385956,19.67871485943775,0.0
B30,7,False,15.0,0.1,0.09200000762939453,11.200000000000001,0.0
B30,7,False,15.0,0.125,0.10400000214576721,10.4,0.0
B30,7,False,15.0,0.15,0.04800000041723251,5.2,0.0
B30,7,False,15.0,0.175,0.036000002175569534,3.5999999999999996,0.0
B30,7,False,15.0,0.2,0.020000001415610313,2.4,0.0
B30,7,False,20.0,0.0,0.9920000433921814,0.0,0.0
B30,7,False,20.0,0.025,0.7120000123977661,33.33333333333333,0.4
B30,7,False,20.0,0.05,0.42000001668930054,38.76651982378855,1.2
B30,7,False,20.0,0.075,0.2639999985694885,25.101214574898783,0.0
B30,7,False,20.0,0.1,0.20800000429153442,23.200000000000003,0.0
B30,7,False,20.0,0.125,0.15600000321865082,16.0,0.0
B30,7,False,20.0,0.15,0.08400000631809235,12.8,0.0
B30,7,False,20.0,0.175,0.08800000697374344,9.2,0.0
B30,7,False,20.0,0.2,0.07200000435113907,8.0,0.0
B30,7,False,25.0,0.0,0.9920000433921814,0.0,0.0
B30,7,False,25.0,0.025,0.7160000205039978,41.17647058823529,0.4
B30,7,False,25.0,0.05,0.4520000219345093,41.77777777777778,1.2
B30,7,False,25.0,0.075,0.3720000088214874,36.84210526315789,0.0
B30,7,False,25.0,0.1,0.2680000066757202,31.6,0.0
B30,7,False,25.0,0.125,0.24400001764297485,26.8,0.0
B30,7,False,25.0,0.15,0.1680000126361847,20.0,0.0
B30,7,False,25.0,0.175,0.164000004529953,18.8,0.0
B30,7,False,25.0,0.2,0.11600000411272049,14.399999999999999,0.0
B30,7,False,30.0,0.0,0.9920000433921814,0.0,0.0
B30,7,False,30.0,0.025,0.7360000610351562,42.857142857142854,0.4
B30,7,False,30.0,0.05,0.5120000243186951,48.0,2.0
B30,7,False,30.0,0.075,0.4320000112056732,46.98795180722892,0.0
B30,7,False,30.0,0.1,0.35200002789497375,38.4,0.0
B30,7,False,30.0,0.125,0.2840000092983246,33.2,0.0
B30,7,False,30.0,0.15,0.2200000137090683,27.200000000000003,0.0
B30,7,False,30.0,0.175,0.20000000298023224,23.599999999999998,0.0
B30,7,False,30.0,0.2,0.20800000429153442,21.2,0.0
B30,7,False,35.0,0.0,0.9920000433921814,0.0,0.4
B30,7,False,35.0,0.025,0.7400000095367432,46.902654867256636,0.4
B30,7,False,35.0,0.05,0.5520000457763672,54.7085201793722,1.6
B30,7,False,35.0,0.075,0.46000000834465027,49.79919678714859,0.0
B30,7,False,35.0,0.1,0.40400001406669617,43.2,0.0
B30,7,False,35.0,0.125,0.3360000252723694,39.6,0.0
B30,7,False,35.0,0.15,0.320000022649765,39.2,0.0
B30,7,False,35.0,0.175,0.29200002551078796,30.8,0.0
B30,7,False,35.0,0.2,0.24000000953674316,27.200000000000003,0.0
B30,7,False,40.0,0.0,0.9920000433921814,0.0,0.4
B30,7,False,40.0,0.025,0.7600000500679016,52.13675213675214,1.6
B30,7,False,40.0,0.05,0.6040000319480896,60.0,2.4
B30,7,False,40.0,0.075,0.5160000324249268,55.42168674698795,0.4
B30,7,False,40.0,0.1,0.47600001096725464,48.4,0.0
B30,7,False,40.0,0.125,0.3840000033378601,44.4,0.0
B30,7,False,40.0,0.15,0.36400002241134644,36.4,0.0
B30,7,False,40.0,0.175,0.30800002813339233,33.6,0.0
B30,7,False,40.0,0.2,0.2639999985694885,30.4,0.0
B30,7,False,45.0,0.0,0.9920000433921814,0.0,0.4
B30,7,False,45.0,0.025,0.7760000228881836,52.67857142857143,1.6
B30,7,False,45.0,0.05,0.6160000562667847,60.88888888888889,2.0
B30,7,False,45.0,0.075,0.5320000052452087,57.831325301204814,0.0
B30,7,False,45.0,0.1,0.5040000081062317,53.2,0.0
B30,7,False,45.0,0.125,0.46800002455711365,48.8,0.0
B30,7,False,45.0,0.15,0.3720000088214874,41.6,0.0
B30,7,False,45.0,0.175,0.36000001430511475,40.400000000000006,0.0
B30,7,False,45.0,0.2,0.30800002813339233,37.2,0.0
B30,7,False,50.0,0.0,0.9920000433921814,0.0,0.4
B30,7,False,50.0,0.025,0.7800000309944153,55.172413793103445,1.2
B30,7,False,50.0,0.05,0.6160000562667847,61.53846153846154,2.4
B30,7,False,50.0,0.075,0.5800000429153442,62.24899598393574,0.4
B30,7,False,50.0,0.1,0.527999997138977,57.599999999999994,0.0
B30,7,False,50.0,0.125,0.46800002455711365,50.8,0.0
B30,7,False,50.0,0.15,0.4360000193119049,49.2,0.0
B30,7,False,50.0,0.175,0.3840000033378601,42.8,0.0
B30,7,False,50.0,0.2,0.35600000619888306,40.400000000000006,0.0
B30,7,False,55.0,0.0,0.984000027179718,0.0,0.8
B30,7,False,55.0,0.025,0.7800000309944153,59.130434782608695,1.2
B30,7,False,55.0,0.05,0.6200000047683716,64.12556053811659,2.4
B30,7,False,55.0,0.075,0.5840000510215759,64.51612903225806,0.4
B30,7,False,55.0,0.1,0.5480000376701355,59.199999999999996,0.0
B30,7,False,55.0,0.125,0.4880000352859497,54.0,0.0
B30,7,False,55.0,0.15,0.4400000274181366,53.2,0.0
B30,7,False,55.0,0.175,0.41200003027915955,44.800000000000004,0.0
B30,7,False,55.0,0.2,0.36000001430511475,41.6,0.0
B30,7,False,60.0,0.0,0.984000027179718,0.0,0.8
B30,7,False,60.0,0.025,0.7800000309944153,60.86956521739131,1.6
B30,7,False,60.0,0.05,0.6520000100135803,66.51785714285714,2.4
B30,7,False,60.0,0.075,0.5840000510215759,61.6,0.0
B30,7,False,60.0,0.1,0.5640000104904175,61.6,0.0
B30,7,False,60.0,0.125,0.5240000486373901,56.8,0.0
B30,7,False,60.0,0.15,0.5120000243186951,56.8,0.0
B30,7,False,60.0,0.175,0.46800002455711365,50.4,0.0
B30,7,False,60.0,0.2,0.4000000059604645,43.6,0.0
B30,7,False,65.0,0.0,0.984000027179718,0.0,0.8
B30,7,False,65.0,0.025,0.7760000228881836,62.16216216216216,1.6
B30,7,False,65.0,0.05,0.6600000262260437,66.66666666666666,2.4
B30,7,False,65.0,0.075,0.6000000238418579,67.06827309236948,0.4
B30,7,False,65.0,0.1,0.5720000267028809,62.4,0.0
B30,7,False,65.0,0.125,0.5360000133514404,59.199999999999996,0.0
B30,7,False,65.0,0.15,0.5080000162124634,57.599999999999994,0.0
B30,7,False,65.0,0.175,0.45600003004074097,49.6,0.0
B30,7,False,65.0,0.2,0.4320000112056732,46.400000000000006,0.0
B30,7,False,70.0,0.0,0.984000027179718,0.0,0.8
B30,7,False,70.0,0.025,0.7880000472068787,62.93103448275862,1.2
B30,7,False,70.0,0.05,0.6720000505447388,68.99563318777294,2.0
B30,7,False,70.0,0.075,0.612000048160553,64.8,0.0
B30,7,False,70.0,0.1,0.5840000510215759,64.8,0.0
B30,7,False,70.0,0.125,0.527999997138977,62.0,0.0
B30,7,False,70.0,0.15,0.5360000133514404,58.8,0.0
B30,7,False,70.0,0.175,0.5,55.2,0.0
B30,7,False,70.0,0.2,0.46400001645088196,48.8,0.0
B30,7,False,75.0,0.0,0.984000027179718,0.0,0.8
B30,7,False,75.0,0.025,0.7920000553131104,64.95726495726495,1.6
B30,7,False,75.0,0.05,0.6640000343322754,68.14159292035397,2.4
B30,7,False,75.0,0.075,0.5879999995231628,66.8,0.0
B30,7,False,75.0,0.1,0.6000000238418579,64.4,0.0
B30,7,False,75.0,0.125,0.5520000457763672,64.8,0.0
B30,7,False,75.0,0.15,0.5520000457763672,58.8,0.0
B30,7,False,75.0,0.175,0.5040000081062317,55.60000000000001,0.0
B30,7,False,75.0,0.2,0.4880000352859497,53.6,0.0
B30,7,False,80.0,0.0,0.984000027179718,0.0,0.8
B30,7,False,80.0,0.025,0.7800000309944153,62.96296296296296,2.0
B30,7,False,80.0,0.05,0.6480000019073486,68.46846846846847,2.8000000000000003
B30,7,False,80.0,0.075,0.6080000400543213,68.54838709677419,0.4
B30,7,False,80.0,0.1,0.6000000238418579,66.0,0.0
B30,7,False,80.0,0.125,0.5640000104904175,64.0,0.0
B30,7,False,80.0,0.15,0.5640000104904175,63.2,0.0
B30,7,False,80.0,0.175,0.5480000376701355,61.6,0.0
B30,7,False,80.0,0.2,0.5160000324249268,54.800000000000004,0.0
B30,8,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,0.0,0.025,0.5360000133514404,0.0,0.0
B30,8,False,0.0,0.05,0.12000000476837158,0.0,0.0
B30,8,False,0.0,0.075,0.0,0.0,0.0
B30,8,False,0.0,0.1,0.0,0.0,0.0
B30,8,False,0.0,0.125,0.0,0.0,0.0
B30,8,False,0.0,0.15,0.0,0.0,0.0
B30,8,False,0.0,0.175,0.0,0.0,0.0
B30,8,False,0.0,0.2,0.0,0.0,0.0
B30,8,False,10.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,10.0,0.025,0.6600000262260437,15.887850467289718,0.4
B30,8,False,10.0,0.05,0.24800001084804535,16.289592760180994,0.4
B30,8,False,10.0,0.075,0.07200000435113907,6.0728744939271255,0.0
B30,8,False,10.0,0.1,0.00800000037997961,2.8000000000000003,0.0
B30,8,False,10.0,0.125,0.01600000075995922,1.6,0.0
B30,8,False,10.0,0.15,0.01600000075995922,2.0,0.0
B30,8,False,10.0,0.175,0.0,0.4,0.0
B30,8,False,10.0,0.2,0.00800000037997961,0.4,0.0
B30,8,False,15.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,15.0,0.025,0.6440000534057617,23.008849557522122,0.8
B30,8,False,15.0,0.05,0.3360000252723694,23.008849557522122,0.4
B30,8,False,15.0,0.075,0.17600001394748688,17.670682730923694,0.0
B30,8,False,15.0,0.1,0.11600000411272049,10.8,0.0
B30,8,False,15.0,0.125,0.06800000369548798,7.199999999999999,0.0
B30,8,False,15.0,0.15,0.04400000348687172,3.5999999999999996,0.0
B30,8,False,15.0,0.175,0.052000001072883606,4.8,0.0
B30,8,False,15.0,0.2,0.036000002175569534,2.4,0.0
B30,8,False,20.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,20.0,0.025,0.6680000424385071,25.892857142857146,0.4
B30,8,False,20.0,0.05,0.40400001406669617,31.838565022421523,1.2
B30,8,False,20.0,0.075,0.25200000405311584,24.696356275303643,0.0
B30,8,False,20.0,0.1,0.18400001525878906,20.0,0.0
B30,8,False,20.0,0.125,0.17600001394748688,18.4,0.0
B30,8,False,20.0,0.15,0.12800000607967377,11.600000000000001,0.0
B30,8,False,20.0,0.175,0.10000000149011612,10.4,0.0
B30,8,False,20.0,0.2,0.052000001072883606,7.199999999999999,0.0
B30,8,False,25.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,25.0,0.025,0.7040000557899475,33.33333333333333,0.4
B30,8,False,25.0,0.05,0.4480000138282776,40.08810572687225,1.6
B30,8,False,25.0,0.075,0.328000009059906,32.1285140562249,0.0
B30,8,False,25.0,0.1,0.25600001215934753,28.799999999999997,0.0
B30,8,False,25.0,0.125,0.25200000405311584,28.4,0.0
B30,8,False,25.0,0.15,0.20800000429153442,20.8,0.0
B30,8,False,25.0,0.175,0.14400000870227814,14.000000000000002,0.0
B30,8,False,25.0,0.2,0.1600000113248825,20.0,0.0
B30,8,False,30.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,30.0,0.025,0.7080000042915344,35.45454545454545,1.6
B30,8,False,30.0,0.05,0.492000013589859,46.63677130044843,2.0
B30,8,False,30.0,0.075,0.4000000059604645,42.570281124497996,0.0
B30,8,False,30.0,0.1,0.34800001978874207,38.4,0.0
B30,8,False,30.0,0.125,0.2880000174045563,33.2,0.0
B30,8,False,30.0,0.15,0.2600000202655792,30.8,0.0
B30,8,False,30.0,0.175,0.20800000429153442,23.200000000000003,0.0
B30,8,False,30.0,0.2,0.20400001108646393,22.400000000000002,0.0
B30,8,False,35.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,35.0,0.025,0.7280000448226929,42.47787610619469,0.8
B30,8,False,35.0,0.05,0.5160000324249268,47.53363228699551,1.6
B30,8,False,35.0,0.075,0.4400000274181366,47.791164658634536,0.0
B30,8,False,35.0,0.1,0.3880000114440918,41.6,0.0
B30,8,False,35.0,0.125,0.36400002241134644,39.6,0.0
B30,8,False,35.0,0.15,0.2840000092983246,31.2,0.0
B30,8,False,35.0,0.175,0.2800000011920929,32.4,0.0
B30,8,False,35.0,0.2,0.23600001633167267,27.200000000000003,0.0
B30,8,False,40.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,40.0,0.025,0.7320000529289246,44.91525423728814,0.8
B30,8,False,40.0,0.05,0.5560000538825989,53.125,2.0
B30,8,False,40.0,0.075,0.48000001907348633,49.79919678714859,0.4
B30,8,False,40.0,0.1,0.4480000138282776,46.400000000000006,0.0
B30,8,False,40.0,0.125,0.3840000033378601,41.199999999999996,0.0
B30,8,False,40.0,0.15,0.36400002241134644,40.400000000000006,0.0
B30,8,False,40.0,0.175,0.328000009059906,38.0,0.0
B30,8,False,40.0,0.2,0.30000001192092896,32.800000000000004,0.0
B30,8,False,45.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,45.0,0.025,0.7440000176429749,45.535714285714285,1.2
B30,8,False,45.0,0.05,0.6080000400543213,58.29596412556054,2.4
B30,8,False,45.0,0.075,0.5040000081062317,53.62903225806451,0.0
B30,8,False,45.0,0.1,0.46800002455711365,48.4,0.0
B30,8,False,45.0,0.125,0.4440000355243683,47.199999999999996,0.0
B30,8,False,45.0,0.15,0.40800002217292786,44.4,0.0
B30,8,False,45.0,0.175,0.35200002789497375,40.400000000000006,0.0
B30,8,False,45.0,0.2,0.328000009059906,35.199999999999996,0.0
B30,8,False,50.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,50.0,0.025,0.7600000500679016,47.008547008547005,1.2
B30,8,False,50.0,0.05,0.5720000267028809,57.77777777777777,2.0
B30,8,False,50.0,0.075,0.5360000133514404,57.599999999999994,0.0
B30,8,False,50.0,0.1,0.5200000405311584,58.4,0.0
B30,8,False,50.0,0.125,0.48000001907348633,51.6,0.0
B30,8,False,50.0,0.15,0.4320000112056732,46.400000000000006,0.0
B30,8,False,50.0,0.175,0.3800000250339508,43.6,0.0
B30,8,False,50.0,0.2,0.3760000169277191,39.6,0.0
B30,8,False,55.0,0.0,0.9920000433921814,0.0,0.0
B30,8,False,55.0,0.025,0.7720000147819519,49.107142857142854,2.0
B30,8,False,55.0,0.05,0.6040000319480896,61.504424778761056,1.2
B30,8,False,55.0,0.075,0.5640000104904175,57.028112449799195,0.0
B30,8,False,55.0,0.1,0.5160000324249268,56.00000000000001,0.0
B30,8,False,55.0,0.125,0.5080000162124634,56.00000000000001,0.0
B30,8,False,55.0,0.15,0.46000000834465027,52.0,0.0
B30,8,False,55.0,0.175,0.40800002217292786,47.599999999999994,0.0
B30,8,False,55.0,0.2,0.40400001406669617,42.8,0.0
B30,8,False,60.0,0.0,0.9920000433921814,0.0,0.4
B30,8,False,60.0,0.025,0.7640000581741333,52.17391304347826,1.6
B30,8,False,60.0,0.05,0.6320000290870667,63.013698630136986,2.4
B30,8,False,60.0,0.075,0.5840000510215759,60.88709677419355,0.4
B30,8,False,60.0,0.1,0.5200000405311584,59.199999999999996,0.0
B30,8,False,60.0,0.125,0.5080000162124634,57.599999999999994,0.0
B30,8,False,60.0,0.15,0.47200003266334534,53.2,0.0
B30,8,False,60.0,0.175,0.46000000834465027,47.199999999999996,0.0
B30,8,False,60.0,0.2,0.4320000112056732,47.199999999999996,0.0
B30,8,False,65.0,0.0,0.9920000433921814,0.0,0.4
B30,8,False,65.0,0.025,0.7800000309944153,52.991452991452995,1.2
B30,8,False,65.0,0.05,0.6320000290870667,63.51351351351351,1.6
B30,8,False,65.0,0.075,0.5960000157356262,62.096774193548384,0.4
B30,8,False,65.0,0.1,0.5520000457763672,62.0,0.0
B30,8,False,65.0,0.125,0.5360000133514404,59.199999999999996,0.0
B30,8,False,65.0,0.15,0.5,55.60000000000001,0.0
B30,8,False,65.0,0.175,0.46800002455711365,49.6,0.0
B30,8,False,65.0,0.2,0.42000001668930054,47.199999999999996,0.0
B30,8,False,70.0,0.0,0.9920000433921814,0.0,0.4
B30,8,False,70.0,0.025,0.7760000228881836,56.52173913043478,2.0
B30,8,False,70.0,0.05,0.6440000534057617,68.30357142857143,2.0
B30,8,False,70.0,0.075,0.5920000076293945,65.32258064516128,0.4
B30,8,False,70.0,0.1,0.5600000023841858,61.6,0.0
B30,8,False,70.0,0.125,0.5480000376701355,62.0,0.0
B30,8,False,70.0,0.15,0.5400000214576721,58.4,0.0
B30,8,False,70.0,0.175,0.484000027179718,52.800000000000004,0.0
B30,8,False,70.0,0.2,0.47200003266334534,52.0,0.0
B30,8,False,75.0,0.0,0.9920000433921814,0.0,0.4
B30,8,False,75.0,0.025,0.7880000472068787,61.40350877192983,2.4
B30,8,False,75.0,0.05,0.6360000371932983,64.86486486486487,1.6
B30,8,False,75.0,0.075,0.6040000319480896,64.2570281124498,0.0
B30,8,False,75.0,0.1,0.5800000429153442,64.4,0.0
B30,8,False,75.0,0.125,0.5480000376701355,61.199999999999996,0.0
B30,8,False,75.0,0.15,0.5720000267028809,62.4,0.0
B30,8,False,75.0,0.175,0.5240000486373901,57.599999999999994,0.0
B30,8,False,75.0,0.2,0.4880000352859497,54.800000000000004,0.0
B30,8,False,80.0,0.0,0.9920000433921814,0.0,0.8
B30,8,False,80.0,0.025,0.784000039100647,56.03448275862068,2.0
B30,8,False,80.0,0.05,0.6520000100135803,67.54385964912281,2.8000000000000003
B30,8,False,80.0,0.075,0.6200000047683716,69.23076923076923,0.4
B30,8,False,80.0,0.1,0.5800000429153442,65.60000000000001,0.0
B30,8,False,80.0,0.125,0.5760000348091125,64.4,0.0
B30,8,False,80.0,0.15,0.5440000295639038,62.4,0.0
B30,8,False,80.0,0.175,0.5080000162124634,57.199999999999996,0.0
B30,8,False,80.0,0.2,0.5240000486373901,54.800000000000004,0.0
B30,9,False,0.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,0.0,0.025,0.5600000023841858,0.0,0.0
B30,9,False,0.0,0.05,0.1120000034570694,0.0,0.0
B30,9,False,0.0,0.075,0.012000000104308128,0.0,0.0
B30,9,False,0.0,0.1,0.0,0.0,0.0
B30,9,False,0.0,0.125,0.0,0.0,0.0
B30,9,False,0.0,0.15,0.0,0.0,0.0
B30,9,False,0.0,0.175,0.0,0.0,0.0
B30,9,False,0.0,0.2,0.0,0.0,0.0
B30,9,False,10.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,10.0,0.025,0.612000048160553,14.035087719298245,0.0
B30,9,False,10.0,0.05,0.23200000822544098,14.414414414414415,0.8
B30,9,False,10.0,0.075,0.07600000500679016,5.220883534136546,0.0
B30,9,False,10.0,0.1,0.024000000208616257,2.8000000000000003,0.0
B30,9,False,10.0,0.125,0.01600000075995922,1.6,0.0
B30,9,False,10.0,0.15,0.00800000037997961,1.2,0.0
B30,9,False,10.0,0.175,0.0,0.0,0.0
B30,9,False,10.0,0.2,0.020000001415610313,2.4,0.0
B30,9,False,15.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,15.0,0.025,0.6360000371932983,13.88888888888889,0.0
B30,9,False,15.0,0.05,0.29200002551078796,17.647058823529413,1.2
B30,9,False,15.0,0.075,0.15600000321865082,14.516129032258066,0.0
B30,9,False,15.0,0.1,0.10000000149011612,9.2,0.0
B30,9,False,15.0,0.125,0.06400000303983688,6.4,0.0
B30,9,False,15.0,0.15,0.052000001072883606,6.0,0.0
B30,9,False,15.0,0.175,0.036000002175569534,4.3999999999999995,0.0
B30,9,False,15.0,0.2,0.020000001415610313,2.8000000000000003,0.0
B30,9,False,20.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,20.0,0.025,0.6720000505447388,24.324324324324326,0.8
B30,9,False,20.0,0.05,0.3440000116825104,26.637554585152838,0.8
B30,9,False,20.0,0.075,0.23200000822544098,21.2,0.0
B30,9,False,20.0,0.1,0.1680000126361847,17.599999999999998,0.0
B30,9,False,20.0,0.125,0.14800000190734863,15.6,0.0
B30,9,False,20.0,0.15,0.12800000607967377,14.000000000000002,0.0
B30,9,False,20.0,0.175,0.08800000697374344,9.6,0.0
B30,9,False,20.0,0.2,0.09600000083446503,8.799999999999999,0.0
B30,9,False,25.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,25.0,0.025,0.6800000071525574,23.58490566037736,0.4
B30,9,False,25.0,0.05,0.3960000276565552,29.333333333333332,1.2
B30,9,False,25.0,0.075,0.3240000009536743,34.13654618473896,0.0
B30,9,False,25.0,0.1,0.2639999985694885,26.8,0.0
B30,9,False,25.0,0.125,0.19600000977516174,21.2,0.0
B30,9,False,25.0,0.15,0.19600000977516174,20.4,0.0
B30,9,False,25.0,0.175,0.1720000058412552,18.8,0.0
B30,9,False,25.0,0.2,0.12400000542402267,15.2,0.0
B30,9,False,30.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,30.0,0.025,0.7040000557899475,33.33333333333333,0.0
B30,9,False,30.0,0.05,0.4480000138282776,39.81900452488688,1.6
B30,9,False,30.0,0.075,0.3680000305175781,37.2,0.0
B30,9,False,30.0,0.1,0.30800002813339233,34.8,0.0
B30,9,False,30.0,0.125,0.2760000228881836,30.4,0.0
B30,9,False,30.0,0.15,0.2720000147819519,29.2,0.0
B30,9,False,30.0,0.175,0.20400001108646393,23.200000000000003,0.0
B30,9,False,30.0,0.2,0.18000000715255737,18.4,0.0
B30,9,False,35.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,35.0,0.025,0.6880000233650208,33.89830508474576,0.8
B30,9,False,35.0,0.05,0.5120000243186951,46.42857142857143,2.0
B30,9,False,35.0,0.075,0.3840000033378601,43.31983805668016,0.0
B30,9,False,35.0,0.1,0.3760000169277191,38.4,0.0
B30,9,False,35.0,0.125,0.35200002789497375,39.6,0.0
B30,9,False,35.0,0.15,0.29600000381469727,32.0,0.0
B30,9,False,35.0,0.175,0.29200002551078796,29.599999999999998,0.0
B30,9,False,35.0,0.2,0.25200000405311584,26.400000000000002,0.0
B30,9,False,40.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,40.0,0.025,0.7160000205039978,36.93693693693694,0.0
B30,9,False,40.0,0.05,0.5200000405311584,47.55555555555556,2.0
B30,9,False,40.0,0.075,0.46400001645088196,46.800000000000004,0.0
B30,9,False,40.0,0.1,0.4360000193119049,46.400000000000006,0.0
B30,9,False,40.0,0.125,0.3920000195503235,43.2,0.0
B30,9,False,40.0,0.15,0.3400000035762787,36.0,0.0
B30,9,False,40.0,0.175,0.328000009059906,34.8,0.0
B30,9,False,40.0,0.2,0.2800000011920929,32.800000000000004,0.0
B30,9,False,45.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,45.0,0.025,0.7200000286102295,40.17094017094017,0.4
B30,9,False,45.0,0.05,0.5320000052452087,50.89285714285714,1.6
B30,9,False,45.0,0.075,0.47200003266334534,52.208835341365464,0.0
B30,9,False,45.0,0.1,0.46400001645088196,50.0,0.0
B30,9,False,45.0,0.125,0.4280000329017639,44.800000000000004,0.0
B30,9,False,45.0,0.15,0.4240000247955322,43.6,0.0
B30,9,False,45.0,0.175,0.3800000250339508,41.199999999999996,0.0
B30,9,False,45.0,0.2,0.31200000643730164,34.8,0.0
B30,9,False,50.0,0.0,0.9920000433921814,0.0,0.0
B30,9,False,50.0,0.025,0.7280000448226929,43.58974358974359,0.4
B30,9,False,50.0,0.05,0.5480000376701355,56.502242152466366,1.6
B30,9,False,50.0,0.075,0.5120000243186951,54.25101214574899,0.8
B30,9,False,50.0,0.1,0.4960000216960907,52.610441767068274,0.0
B30,9,False,50.0,0.125,0.46000000834465027,47.599999999999994,0.0
B30,9,False,50.0,0.15,0.4520000219345093,50.0,0.0
B30,9,False,50.0,0.175,0.3920000195503235,42.0,0.0
B30,9,False,50.0,0.2,0.34800001978874207,39.6,0.0
B30,9,False,55.0,0.0,0.9920000433921814,0.0,0.0
